respondent_id,h1n1_vaccine,seasonal_vaccine
26779,0.9902888336951885,0.7689370985954583
26780,0.7521816791926196,0.9517049558379329
26781,0.7788704174363289,0.41426608396052755
26782,0.8546007684560839,0.20244250839409036
26783,0.9129600302797409,0.07408457817656944
26784,0.9987523391057105,0.8926944418937626
26785,0.9994257619289194,0.6441763356051302
26786,0.9923330839618402,0.1157932134565071
26787,0.9814741253472549,0.7442992361144903
26788,0.6891931704754152,0.8133673517791212
26789,0.6056004146081039,0.14620514484012045
26790,0.9914341058923488,0.07244292260694299
26791,0.9509332919310309,0.015010928756069474
26792,0.9357927689223148,0.8280737675345423
26793,0.9150263875497802,0.9123259460620834
26794,0.978200848464049,0.9398016622486414
26795,0.4235360815205592,0.9724598367036623
26796,0.5863127406880116,0.026041972305968893
26797,0.9797673556230868,0.4961066425405481
26798,0.796341707720698,0.07555802571801955
26799,0.9931828256822782,0.37974193885398905
26800,0.7873700825222069,0.9688718911617971
26801,0.961104360779026,0.20289292203079182
26802,0.9053360675448479,0.13550496396460002
26803,0.9973446781731804,0.0936788733758326
26804,0.5209516735804467,0.024442351308722837
26805,0.47221648094279983,0.03703503253004928
26806,0.9746669880475844,0.919940748873664
26807,0.9943923147372046,0.9715703545705435
26808,0.9977706128454473,0.7348647837423328
26809,0.5078888800739608,0.2289791409297125
26810,0.9577041167769651,0.038560729649971134
26811,0.9770199537615395,0.026635077206922497
26812,0.7844399104083866,0.908564390574111
26813,0.8912439248196365,0.19816154987122142
26814,0.895413130196685,0.5139993148540897
26815,0.6810881176558817,0.02217036025111922
26816,0.572459908788199,0.1060341801430121
26817,0.9997882933499815,0.8581617633166775
26818,0.9935411730847266,0.4402193183019212
26819,0.7364604197242892,0.10819415740951047
26820,0.9921682646958636,0.19179583157643323
26821,0.9937280598489341,0.3356827084541938
26822,0.9373032833885925,0.7010027994693048
26823,0.9401191323345555,0.3794065814878797
26824,0.9313273198517703,0.7704400260439885
26825,0.98577433197041,0.539403277701791
26826,0.9976155577103862,0.7815925771997104
26827,0.7055661782912727,0.07055276934398835
26828,0.9887173393340795,0.7151813451878356
26829,0.9523585516266482,0.9668935947836154
26830,0.9897212977543959,0.7722661968658951
26831,0.9954448300788092,0.7615333691542601
26832,0.97831221061025,0.9208399321298312
26833,0.13008697505258687,0.8232064675943476
26834,0.8616537697510764,0.36837087905619953
26835,0.9921403250866203,0.9254071606215637
26836,0.9813983643865506,0.5984474420933744
26837,0.15885500912818026,0.08855919214277798
26838,0.9949729674672989,0.4625603055231734
26839,0.9705839689899362,0.32783852679818537
26840,0.9343871266826709,0.04800611357228149
26841,0.9958071376354639,0.6049537418690334
26842,0.996236720291905,0.03564574684872867
26843,0.860585427723998,0.040911856550759254
26844,0.9884265677058924,0.5505809605760994
26845,0.9854404975106792,0.7255713154628783
26846,0.9380816787410381,0.8012968037490941
26847,0.9937543077125285,0.0362259336968605
26848,0.9435884986956611,0.7771497467267319
26849,0.5405008020100406,0.44347038362567043
26850,0.9770388731437546,0.7155626056427496
26851,0.7378328373564518,0.013081333877958295
26852,0.9285127032583143,0.06175167158456382
26853,0.9798714374146522,0.6127291070223434
26854,0.7414501320094601,0.019246356515988376
26855,0.9775339904984579,0.9371194898985454
26856,0.8071670410530911,0.019622989550409992
26857,0.9581431843400317,0.1484722166273428
26858,0.9657835701665971,0.6064135252870249
26859,0.9945830568424348,0.04403453197083169
26860,0.7022978833426445,0.09420409378166608
26861,0.9907700835777203,0.07235133254086498
26862,0.9979181481551044,0.32351976291494217
26863,0.9885398967035565,0.6065207732390878
26864,0.992653719160188,0.14525853880105707
26865,0.5103681104881401,0.016493533435792924
26866,0.978093870628733,0.837429433745175
26867,0.9773067075443898,0.1261693199911678
26868,0.9830859695849947,0.9905554875593079
26869,0.9959609661839384,0.2042088335524078
26870,0.9877779636743624,0.7510017662336425
26871,0.7490487266751333,0.013730187046414075
26872,0.1904141836618661,0.2152896502280749
26873,0.6269621821116226,0.7589429375103729
26874,0.9204622377815395,0.03546747086717147
26875,0.9731772315820382,0.9373088538650073
26876,0.9642067265348329,0.07081332567177293
26877,0.7183570426895824,0.03921988948542604
26878,0.45057828059081084,0.14009219203248915
26879,0.724304877313028,0.035446977900410605
26880,0.2288636700606693,0.013578742517416304
26881,0.6895143998880685,0.06848350027926171
26882,0.4299724118038134,0.031242072369850073
26883,0.3718733600910198,0.2978359904977244
26884,0.9996891535401786,0.24080643522167317
26885,0.989847068654795,0.8814607240216542
26886,0.9615996041524115,0.8303027941166988
26887,0.9979421480061891,0.9387702756331054
26888,0.9833578489083777,0.9766010620931698
26889,0.9978677633049685,0.029723195077558724
26890,0.9644740026884657,0.6978298860495258
26891,0.9261936112890751,0.9009087714886788
26892,0.8230405437832836,0.7739646665888358
26893,0.37339881780835066,0.026376701143872184
26894,0.9903662272078522,0.5181026281183632
26895,0.9864704478243947,0.9064212843072057
26896,0.7967324964228214,0.01673688252886118
26897,0.8538624741103035,0.3720247968735424
26898,0.9225204305651702,0.5731442413810334
26899,0.9738825066694815,0.043695234377477576
26900,0.993926269937084,0.13234684075494726
26901,0.09703630883893541,0.6061851338124559
26902,0.9493487656629225,0.9737272196679907
26903,0.412449286759399,0.08523299242408743
26904,0.797146246924637,0.28433172820989105
26905,0.8863002497929736,0.9449588521280418
26906,0.745438797305725,0.19360716661994157
26907,0.30052029436494415,0.6745038321137442
26908,0.9940121018168531,0.837310443185338
26909,0.24228402459000228,0.11478546831456045
26910,0.9716845393906187,0.13504122240361294
26911,0.9630644476251075,0.06782313229716386
26912,0.9975185596115765,0.9711080976590775
26913,0.9994810605385159,0.9473645866768811
26914,0.9949893117812455,0.07264685235037226
26915,0.714297643494549,0.5974656675272363
26916,0.985824944197053,0.12064053345392414
26917,0.14964008754461772,0.044956566231648
26918,0.9735140907404599,0.9789690049188189
26919,0.9977747084808328,0.8100373100508419
26920,0.9936931115330078,0.09670061580651385
26921,0.18264466667486126,0.7271669823657075
26922,0.8164857481101788,0.7420694960233117
26923,0.9948830922048222,0.36654391178003276
26924,0.9793786578313941,0.9732334349022032
26925,0.9896936944762106,0.8072339728175231
26926,0.9599556950453757,0.4630630761079935
26927,0.5570923575119369,0.5895204278937343
26928,0.9962503261075433,0.5184981707434707
26929,0.964762561082267,0.07841410431005459
26930,0.921461178585605,0.886418431008713
26931,0.9790553390694604,0.19507239760231743
26932,0.5048881349259194,0.9191210842003693
26933,0.9547838956461281,0.4935881173176826
26934,0.9778289784425365,0.7578408210513424
26935,0.9402733741513615,0.636420977130004
26936,0.5382408091708514,0.2122425840306689
26937,0.9861162741836764,0.7893098500457536
26938,0.8595736741977361,0.024720999161476877
26939,0.81619325494147,0.047004146683515755
26940,0.9476134012097439,0.16217851372829098
26941,0.9716036233891658,0.28424611984252995
26942,0.9540782796128932,0.49614364503463176
26943,0.956805509697395,0.7716614247955096
26944,0.9921584794795766,0.09856069614581443
26945,0.9958154666353275,0.420153625145966
26946,0.8190777537426148,0.7601428299807187
26947,0.9999389849906508,0.7598262266838226
26948,0.7030228335325358,0.024116047652963407
26949,0.10059599887881078,0.0574132165611209
26950,0.9862311445524753,0.1899077505012934
26951,0.6663795180700198,0.16641343957543167
26952,0.9772313498650385,0.9871726407166813
26953,0.9761153022507935,0.9803623444676157
26954,0.9950424234576695,0.09926962662301274
26955,0.9265106728429454,0.2578184855525686
26956,0.9997707564715185,0.38945068343964856
26957,0.1988435431531301,0.9698923229389297
26958,0.9950930022864394,0.8996419845570118
26959,0.4615402005019703,0.17381072702907865
26960,0.9456895647266872,0.03164296017651801
26961,0.8180831825107188,0.2807705521343047
26962,0.9932066334189832,0.9523457610788204
26963,0.996402486225861,0.14212034330831952
26964,0.937757929658813,0.03809061511013727
26965,0.966377153891651,0.9736471979019897
26966,0.8901036176323577,0.1198994195808341
26967,0.999678494546615,0.5657414319488439
26968,0.8964923494349734,0.9513868666533533
26969,0.3444839289909462,0.2265479434853333
26970,0.7882410036618066,0.3482348711448685
26971,0.8917037917198742,0.33240026966201563
26972,0.03855264122578392,0.0167017919806721
26973,0.5771779586827093,0.03925618103351681
26974,0.5665552665863122,0.5063172456565922
26975,0.9876192917501027,0.7081172971400909
26976,0.9605967459514715,0.6289786765438834
26977,0.9910628294914995,0.09766586152665038
26978,0.05554295332992845,0.8367391052178059
26979,0.7619515123737005,0.9125487686571017
26980,0.886448357845698,0.026417712389668065
26981,0.9083733852191338,0.5107331563186737
26982,0.9794064773932112,0.9547954691324416
26983,0.9521829976986459,0.5002143683414064
26984,0.9972937027811286,0.049734486395093626
26985,0.9317640533697795,0.04351635843119347
26986,0.9376959985639326,0.3044743452108041
26987,0.9972401392705639,0.08214446346785371
26988,0.9406270265082174,0.034146392662225244
26989,0.9080556824088948,0.8582639356316365
26990,0.928686866070158,0.3295918371306697
26991,0.9980413952115059,0.3473325019795223
26992,0.9980385108108073,0.24295426267735376
26993,0.9967301099209598,0.9544445969866784
26994,0.9705431191008093,0.5002219584990764
26995,0.9477591167634464,0.29729884909602794
26996,0.9836842478709463,0.2193331506803838
26997,0.8786748698831136,0.014865476356394132
26998,0.28400289455686095,0.01096628164387646
26999,0.9000377906634598,0.5316154812176659
27000,0.9905800813546307,0.44683974263973797
27001,0.9404816489172857,0.8320089702539653
27002,0.0437992525952437,0.6043917907055529
27003,0.6946772433728204,0.01393498726092604
27004,0.9998574641405983,0.331817097547506
27005,0.9732873685912041,0.9469117348372295
27006,0.9890556488465414,0.9396915146384299
27007,0.8319927303667307,0.06728020206478014
27008,0.9068445802480715,0.08181429771475808
27009,0.9333213694011209,0.1570341806292114
27010,0.9932850957613729,0.0710222168754028
27011,0.4238912492519821,0.04214950837266967
27012,0.8706888553123716,0.6691440880012668
27013,0.9905484014305208,0.40321357251880163
27014,0.3243445578530826,0.2344321783921841
27015,0.9995600045819907,0.2029400480516894
27016,0.20266426024671452,0.353272403227011
27017,0.9873929745531917,0.9491355390423608
27018,0.9882643669196371,0.38527975305790707
27019,0.9885545158737765,0.9755577858229193
27020,0.8317758808148825,0.1773940755055519
27021,0.5704487008511839,0.1979361457073858
27022,0.942710126477298,0.09929498166484033
27023,0.74626155235261,0.07205282245497419
27024,0.9915733794284066,0.11324664951405669
27025,0.6087663787649775,0.14375806940775074
27026,0.9906326931875148,0.35978427596419055
27027,0.9061988609861341,0.6114644385613595
27028,0.9531671312239123,0.9268446725279963
27029,0.9678112089054166,0.26794956195402453
27030,0.691315375509602,0.11617804845900077
27031,0.8913259925532763,0.8801828757258681
27032,0.979671008404457,0.4030138002727976
27033,0.9757872212083929,0.788144908612677
27034,0.19824758757963362,0.465806910550402
27035,0.9960789847124658,0.15150985184572302
27036,0.9836496919681762,0.7215134851245748
27037,0.9978375297389442,0.9421410900610329
27038,0.7170137377554676,0.010070493027209085
27039,0.9760808571697412,0.9711075418219411
27040,0.9643002915600063,0.41088312886739775
27041,0.8935224189490766,0.3347389305965777
27042,0.9932808771293334,0.6320674763243499
27043,0.8677896471766391,0.6938409742243402
27044,0.24894423531788956,0.011142897243065199
27045,0.9994164546315737,0.837614679550757
27046,0.8848556947338958,0.020693636984447462
27047,0.9925475949013853,0.5405749380729086
27048,0.9431665911874609,0.4895342074825262
27049,0.9271777535920539,0.9496285019553268
27050,0.4744068319893399,0.27978337721518076
27051,0.9996960576288778,0.3495331395248993
27052,0.9992508348014028,0.23149951451242112
27053,0.9907981283215822,0.9851078696661194
27054,0.5537776985026833,0.006338291555968376
27055,0.807557796346913,0.957436763290132
27056,0.9327236318624234,0.03224510151435807
27057,0.5303528403009514,0.030722492523842737
27058,0.9909392829874606,0.9718998167380513
27059,0.5400388894473375,0.057811230360944856
27060,0.5562211997984365,0.4395199768096499
27061,0.9597638140800996,0.4304237606321513
27062,0.6009323371222849,0.21957659564098533
27063,0.9970446896929561,0.5175987055351253
27064,0.9292084646388148,0.7476654238008986
27065,0.9684902794841805,0.39341671196081335
27066,0.8926889059372691,0.31849996666123265
27067,0.8886857941092782,0.8075082554961062
27068,0.9961697434676707,0.982730619344624
27069,0.9379971344310772,0.959326707096128
27070,0.06906133711407571,0.01753233392082467
27071,0.9427266492039419,0.0347378285294459
27072,0.7863859380587024,0.6306409047266347
27073,0.9422816085728514,0.9049182581587486
27074,0.5340513275130717,0.1055354148841562
27075,0.9211133979976431,0.82616972525949
27076,0.9120295003228909,0.8368844535700447
27077,0.8303189485280915,0.04911432201289465
27078,0.9986025204389062,0.9052999168257264
27079,0.8368442883408256,0.9597410381240861
27080,0.8721000732131388,0.13079864660644921
27081,0.32935090388786226,0.8719134887176853
27082,0.9946954865696512,0.1833631901642544
27083,0.9432497863175316,0.30606158946412654
27084,0.9933476229558712,0.7558811696093879
27085,0.9857269649378444,0.1484117138575992
27086,0.9954268747985997,0.02264747588969955
27087,0.9951405753053479,0.36624775066981924
27088,0.7708758306806883,0.5450036047273654
27089,0.9748575323257149,0.1670566517470791
27090,0.9158638657299559,0.6754712762958877
27091,0.824827291760426,0.7416534552026556
27092,0.9970491697819907,0.09547635276684269
27093,0.9839235004113738,0.13064734629556954
27094,0.012649937726837516,0.03859714157607144
27095,0.9806613917975243,0.3524530233899914
27096,0.928759807660225,0.31973767086930427
27097,0.9926410313818089,0.8822344967602355
27098,0.9874294190329811,0.923404405804206
27099,0.9824410386110536,0.5230241268058896
27100,0.9850818157712787,0.8566606142951867
27101,0.9944135327148796,0.7509823170972649
27102,0.9520329233574584,0.8862325130460281
27103,0.018817652995106605,0.04575933488631889
27104,0.9552580599682385,0.5079264567164529
27105,0.4277696400358019,0.36655165375849097
27106,0.9829077874069333,0.9604585631694681
27107,0.9002959207572079,0.5905895025914173
27108,0.9999077318694077,0.32475634836051853
27109,0.6480708214406573,0.03183598693457926
27110,0.759761957839721,0.34459080015524196
27111,0.8438204670514551,0.24097199494678664
27112,0.9957131055469192,0.8676132801671257
27113,0.8821185397498991,0.05012820200315848
27114,0.9998358094514993,0.3011985497626349
27115,0.8505591084776859,0.8986447155150616
27116,0.9550130870584098,0.9493279553903662
27117,0.8153837527383858,0.0209643299808905
27118,0.9929607028860121,0.2689533186425516
27119,0.5875421515166636,0.13672865897463912
27120,0.8659980038357245,0.9810159909225986
27121,0.09720488969945841,0.777589479152328
27122,0.902815561026872,0.16546716715152404
27123,0.993347213421271,0.06202277258891982
27124,0.9494119366064985,0.1172694437425618
27125,0.054259751345919184,0.007551345055907544
27126,0.9489996553684323,0.059382375302175584
27127,0.6506359509247421,0.013267978202451097
27128,0.9956548667886488,0.4667138841404622
27129,0.9548462006722468,0.7423196895897064
27130,0.963638717270781,0.05570441586175106
27131,0.6855711898551169,0.03901524304344564
27132,0.9941003682099665,0.9715355736197214
27133,0.988400375481207,0.6922798620068182
27134,0.959152765171229,0.9852480923097735
27135,0.9683613722255487,0.6884357180350458
27136,0.8324026051049752,0.17504225581257166
27137,0.7100622773760065,0.11124105155329918
27138,0.9932621831984592,0.40668309815672404
27139,0.9823821970962234,0.17002702865617234
27140,0.9995457665207778,0.9893277633176067
27141,0.9844085082296214,0.9151132647084363
27142,0.9973444305884469,0.10074754709881027
27143,0.9948484694046977,0.5483451042874362
27144,0.7396795199613757,0.037904119567940917
27145,0.9889269450606628,0.572408890311848
27146,0.3629744255736295,0.9345320169401434
27147,0.799894080795789,0.03198954285925026
27148,0.8702212743277816,0.1032731691514882
27149,0.9911325267388263,0.1211374958838029
27150,0.9487880986065127,0.9879680900040934
27151,0.8889614511682401,0.8826542313423814
27152,0.8733912505331831,0.08709915860616993
27153,0.9553877316197692,0.9183810505093476
27154,0.9768253655332733,0.9218573434528325
27155,0.9856845568138797,0.7906855827643336
27156,0.30243532148852387,0.24598691610886875
27157,0.10089263202742703,0.7147743038584004
27158,0.9912764305966254,0.13551105064850796
27159,0.7319038708122818,0.0890153751950746
27160,0.9651798848916263,0.17945043890388054
27161,0.953241186254298,0.6629009580675106
27162,0.8185666724074747,0.9620590491144702
27163,0.7598884841108855,0.4491152084821526
27164,0.9697814980878461,0.2083238611501434
27165,0.9382567258412998,0.7703362000120317
27166,0.7495747617215041,0.3251268920290085
27167,0.9870868322233619,0.5388582865351053
27168,0.8808932937077646,0.921484359660387
27169,0.999486616116026,0.7319728776849906
27170,0.9175203334771627,0.9431352826170573
27171,0.9901975895054078,0.14266628752955185
27172,0.7352003731606227,0.753990037946171
27173,0.8857173516824957,0.34062796583229343
27174,0.982012280757351,0.051650043483230414
27175,0.9815091099018626,0.2141147880181848
27176,0.9833136611196345,0.9750547727394644
27177,0.9651801992761203,0.9798564810494198
27178,0.9839644701445802,0.09461373402150712
27179,0.9885720691582387,0.12611475918169862
27180,0.9762881763181217,0.4373197385738867
27181,0.11282645771127905,0.9129609637498676
27182,0.9390356076406395,0.9106054142366413
27183,0.9853665284111561,0.43456178607403917
27184,0.9442707881241537,0.4460414076420151
27185,0.9178056833128156,0.888145675030398
27186,0.7669057793044207,0.6660462602473576
27187,0.9394284906720983,0.04739092437414735
27188,0.990201849829232,0.4528806134531736
27189,0.9492205838528247,0.5379843314054146
27190,0.996938465496812,0.8897529378825347
27191,0.6160022148206463,0.9377772323803159
27192,0.9738495893833157,0.9537334813564244
27193,0.029057343403055814,0.027495186635344077
27194,0.9873745262361209,0.5210348643131533
27195,0.8032849929536294,0.022396073052731752
27196,0.9932794298865912,0.22273392709127923
27197,0.8006363132516328,0.5319265753052815
27198,0.9876594871581325,0.988239923221603
27199,0.9713087628253297,0.14728470308212113
27200,0.990883591606436,0.7509025414985259
27201,0.9925881912119717,0.9669386306272608
27202,0.9496261587152358,0.14505574547789366
27203,0.9769703653649169,0.06516436698022435
27204,0.22758598684646075,0.024640956434737665
27205,0.9999727278807584,0.3593367599325247
27206,0.9353649193677651,0.17748771568720456
27207,0.9999252250940474,0.30098632579120993
27208,0.9833310536705383,0.7777763244025061
27209,0.9998337784303597,0.3480244423531241
27210,0.9486879767976686,0.09614548385632307
27211,0.8015124963610398,0.25297302333027455
27212,0.9926634855079427,0.9772425077747867
27213,0.9490832147454951,0.26746453748853466
27214,0.40740058686733205,0.035479895913691974
27215,0.9936420831906941,0.7931716951592168
27216,0.6801182757598275,0.9509109564923327
27217,0.9130371061592719,0.07051939487117695
27218,0.9877067768892106,0.9481961946814434
27219,0.9968468611525109,0.8348423852400811
27220,0.734003007391761,0.4338973492669087
27221,0.9947546712892527,0.5125201906118039
27222,0.9992508238840028,0.6901129489357374
27223,0.7634952964001498,0.6709863014669238
27224,0.9991326505061656,0.8050810995285685
27225,0.843884717599473,0.059263957474273606
27226,0.3207191762336916,0.07149450830039514
27227,0.9964178216793599,0.17652927094493112
27228,0.9730285889662723,0.9575228886865221
27229,0.989720276914187,0.9578446909839998
27230,0.5484546000447723,0.9748070141156798
27231,0.8702053927756138,0.9381165892259865
27232,0.9916351518522846,0.7262982573380781
27233,0.9312340568544136,0.27448397362072696
27234,0.9956810168389729,0.18623076374022118
27235,0.9687763448529537,0.9909777376206613
27236,0.8285181876490798,0.9494972524829872
27237,0.923956471526692,0.8314773158063218
27238,0.9912245188377151,0.7289782665508695
27239,0.984125535843735,0.16210651082436522
27240,0.934904504233016,0.1773889914869974
27241,0.9948895178942861,0.07420827150922896
27242,0.498254673749564,0.425781555378724
27243,0.7894732762218097,0.10331433460254422
27244,0.9883918816450125,0.09505931435374317
27245,0.8115752121357143,0.49562219748710923
27246,0.9984399279616342,0.9836763088670397
27247,0.7537775417217816,0.9689733934747782
27248,0.9814815559146999,0.7978414259870804
27249,0.9892510090217638,0.651917215012808
27250,0.9950983068858956,0.13959880279829212
27251,0.999643309588042,0.13224009411854995
27252,0.7561692015092272,0.24735418293349434
27253,0.905736581509623,0.9236411174887323
27254,0.9771733174948835,0.9905578894378365
27255,0.9650264300704054,0.10343982474312872
27256,0.9346248055450079,0.9837420692378537
27257,0.9945059099354412,0.33945975832598674
27258,0.9680508190396953,0.8917935737628291
27259,0.99605634673361,0.9676558532353758
27260,0.8937564805141596,0.7445189312122171
27261,0.886057613191077,0.6041301331099025
27262,0.9972640860722761,0.7259193972025738
27263,0.23713109578466607,0.025638599364723
27264,0.8594601164292045,0.07371894174287127
27265,0.3760489132634683,0.1784075080314535
27266,0.7520654173497232,0.2565765001580947
27267,0.7340273148349711,0.41676582437873094
27268,0.5029437216211732,0.011901534824700593
27269,0.9653773540613655,0.5346858546767477
27270,0.9863395015538912,0.0360857411854737
27271,0.9995483164393978,0.1196231835842774
27272,0.013440705273654877,0.26340455430522514
27273,0.786990933332179,0.11763155702927852
27274,0.9515206110752596,0.22106058370230236
27275,0.820346312499044,0.1480610466753616
27276,0.9378150592135276,0.08438802408887837
27277,0.5592246383541062,0.8784784981800011
27278,0.9693836183057839,0.24732914023903496
27279,0.991464224695366,0.20530453117810119
27280,0.9988035308567794,0.4785553400032787
27281,0.9815826287958103,0.22686522439241238
27282,0.9781008457241862,0.9321966141563923
27283,0.10147355351823789,0.3597154091791857
27284,0.8904477434931515,0.3182563341903079
27285,0.7618091888997168,0.5284139097410637
27286,0.9976708469852394,0.284844076836242
27287,0.9608837035971671,0.43082003049216666
27288,0.9961936453727979,0.6659327153570365
27289,0.9699801544004768,0.7566762098623302
27290,0.9800818537074836,0.030159215768162474
27291,0.9749195300194103,0.9131981332212535
27292,0.9277833882539266,0.7827534568994376
27293,0.949779530304872,0.9854922318809424
27294,0.627313276492422,0.029614773712261504
27295,0.8072424781936589,0.9200465634989955
27296,0.9574327549918059,0.6205588355097866
27297,0.9269588383568159,0.8274531245533414
27298,0.9943713098655308,0.44923374040090086
27299,0.9860362043532866,0.7987958201729999
27300,0.2943523363552937,0.9382190345231918
27301,0.01388475806628903,0.013369441542204812
27302,0.7279054469901184,0.48344396539551426
27303,0.6999451578486967,0.09653855738244492
27304,0.9731498153844594,0.8321886249661626
27305,0.8648542632086765,0.004703695674585502
27306,0.9911433474090335,0.510255305829041
27307,0.9833910752497341,0.978063279838297
27308,0.8053301444289773,0.12587078946808364
27309,0.9529241098237862,0.9823676688929807
27310,0.8905350484099339,0.14442710905869627
27311,0.9923823698754652,0.06897326090861938
27312,0.9654370545326374,0.20640389867221187
27313,0.9984932158496935,0.04126066263249948
27314,0.7626315705225064,0.015433102715403426
27315,0.9952230628468797,0.09809341880288572
27316,0.9667916295014406,0.4639038746198182
27317,0.9785144800861517,0.15128542076605894
27318,0.9871900439439997,0.13116063502454772
27319,0.9876433626953309,0.9534075650755939
27320,0.9930657363238427,0.88764985569908
27321,0.5891438916484144,0.31673594846919206
27322,0.8649840180347098,0.3348187382845407
27323,0.9808380335409652,0.37352796405387073
27324,0.9725662814152745,0.681432960199079
27325,0.9907736015506358,0.9599100181164251
27326,0.9290028966278991,0.6194538270738066
27327,0.6677554732032471,0.38743054322660686
27328,0.8972128833638185,0.3029266587265978
27329,0.993462074466212,0.24923853545602143
27330,0.7419043549026672,0.45115919361782514
27331,0.994237277260557,0.059901430162792015
27332,0.9750291583217331,0.9711408762776047
27333,0.9658772662766881,0.6311086846509755
27334,0.7832687745831499,0.011521457506110888
27335,0.7829576728672146,0.06629669589817654
27336,0.9699661330262921,0.0389085951904548
27337,0.9711294791261192,0.9252551658831218
27338,0.9314968979602203,0.28718478087107235
27339,0.9278966429996115,0.311085124726414
27340,0.1493507056393605,0.059801162727641174
27341,0.9877238560927938,0.8017106152879325
27342,0.4202267613148552,0.4236215758242469
27343,0.5985901737226651,0.05110336779873287
27344,0.899380045307782,0.33451352859004807
27345,0.9758741440132083,0.10649481338660727
27346,0.9906658576312684,0.9777919342469398
27347,0.9940423662816437,0.9642799216990133
27348,0.9623574323355073,0.09677999160975653
27349,0.6589443615947619,0.10284476401953217
27350,0.745666144410396,0.9368153188802848
27351,0.9916246880110043,0.8818107652557897
27352,0.9635987871954563,0.3086479649933583
27353,0.16829355358473747,0.04277144232926646
27354,0.34526217063468273,0.6806615020312583
27355,0.8597044288999832,0.20129125085002528
27356,0.9813605388012677,0.7246375191284006
27357,0.2011145557814125,0.15746988321320987
27358,0.9933580352246761,0.8075521169571281
27359,0.9965409430537938,0.5901983537464585
27360,0.7190406306249955,0.5960416776810541
27361,0.7878259995813334,0.9589811968282252
27362,0.9852343572956339,0.3568988760686747
27363,0.9961740060699587,0.23118716856815655
27364,0.9881441505638503,0.1989804285463329
27365,0.9885170228820527,0.7489168365497569
27366,0.9753908009327608,0.686777166179022
27367,0.3828458213909499,0.4489183347857517
27368,0.9947440236695144,0.37919133506240044
27369,0.9969741587442488,0.06665423904748771
27370,0.6627823696252554,0.8804728013913655
27371,0.9831540080365746,0.16720865981713656
27372,0.9902581540171668,0.2499225504840543
27373,0.977734210716774,0.8632663973479068
27374,0.038922837785490674,0.1799844870976594
27375,0.9615859831903861,0.9711442038228796
