respondent_id,h1n1_vaccine,seasonal_vaccine
26912,0.3128348075405287,0.9631814289959179
26913,0.4708980578917649,0.8424008474935581
26914,0.039970154506739866,0.13832808272610708
26915,0.03468141603387505,0.37016726445116555
26916,0.02344155844155844,0.29421131507704706
26917,0.0,0.01521385809229155
26918,0.9770820651192474,0.9810677961041071
26919,0.06816735466116271,0.5668062329743707
26920,0.014822993770362192,0.07353577985419478
26921,0.07918298901387491,0.9075612745712579
26922,0.01694453278510509,0.7919122630555211
26923,0.1433869182292532,0.4859516594516594
26924,0.8762092786823727,0.9767516589026652
26925,0.14077569677939256,0.8311172576234276
26926,0.243872916038387,0.420753221856343
26927,0.2419833001122646,0.6607006208997912
26928,0.027599307633632573,0.096126911463473
26929,0.07617736717680726,0.09086375421312234
26930,0.33873202539604524,0.9159599695296491
26931,0.19368632459432683,0.5201613727916936
26932,0.11474527549692959,0.9640349920508472
26933,0.013394524682318637,0.5855019807813129
26934,0.15451949769147766,0.5080055453578936
26935,0.0398924602711509,0.499821651035013
26936,0.1445425745008786,0.12387174607104871
26937,0.1375595052141444,0.8754084701742343
26938,0.019478114478114476,0.015468471899536934
26939,0.02609307359307359,0.04844581264126492
26940,0.04240052968711505,0.1289375493752098
26941,0.12477370227370228,0.4647699022593783
26942,0.3431683674305846,0.7381622320369109
26943,0.039970154506739866,0.5574728641455899
26944,0.03749467542373721,0.07899276888574056
26945,0.048306962435653064,0.5845280802043069
26946,0.0398924602711509,0.6698319471168336
26947,0.0802582474996268,0.11060592082582613
26948,0.03340643274853801,0.041128112973054055
26949,0.013394524682318637,0.030274138492864776
26950,0.029724092630027683,0.3422153042887882
26951,0.056144945697577275,0.3223812448415574
26952,0.9697506418259229,0.976068452795795
26953,0.22495723080133018,0.9198303144931786
26954,0.014345096518271391,0.08036863820687376
26955,0.04883322126454347,0.6092408983717218
26956,0.03362041467304625,0.021345882908417876
26957,0.0398924602711509,0.9741049019433552
26958,0.10384619694321187,0.7788680975188994
26959,0.03757236965932618,0.11158083683808998
26960,0.013394524682318637,0.027953661972790866
26961,0.19190748079289247,0.512466219804996
26962,0.05874916115425175,0.8440766121536549
26963,0.09914402272892839,0.18187663057700443
26964,0.0398924602711509,0.15092136388691632
26965,0.3470157577423712,0.9131199305928996
26966,0.020117059406695646,0.006328811982478068
26967,0.08661363636363636,0.09450712711368718
26968,0.06971960581344414,0.9165019819857436
26969,0.057433371680567544,0.20690064710132255
26970,0.39467936194003833,0.3322055317394328
26971,0.10544383758137484,0.26185589852247804
26972,0.009608785175017159,0.007494559846677513
26973,0.026460199157567577,0.08181818361578444
26974,0.16175687927068816,0.26523031495571797
26975,0.15123915889379808,0.7724617016442495
26976,0.9313600733056747,0.7100503468545905
26977,0.11800270143293398,0.31331459080474133
26978,0.013394524682318637,0.8656280191133521
26979,0.4118970379790003,0.9133271521545818
26980,0.028246826982136132,0.07041930400881695
26981,0.018045696993065415,0.22887977928713293
26982,0.7397313151491792,0.9627741783215864
26983,0.1494889435635745,0.7320752453981976
26984,0.0315882426751992,0.06530247566876321
26985,0.02859016607411986,0.03470922422015497
26986,0.026873215437045222,0.2932362672512531
26987,0.036562998405103665,0.12378366612003688
26988,0.015725806451612902,0.07100791432338552
26989,0.2550872492738046,0.8721733730714046
26990,0.014135265423059377,0.07079002407074987
26991,0.07291445250527548,0.37343146110530967
26992,0.209988952874878,0.3833915313870556
26993,0.048306962435653064,0.8850408718960949
26994,0.08349452393570041,0.3340843104953827
26995,0.05275322619490216,0.33410394986076064
26996,0.17578391062994841,0.44959252754549395
26997,0.011119290066658488,0.024664818525607635
26998,0.03700466823862202,0.029710690085240667
26999,0.14744512612917707,0.4433075024682752
27000,0.048306962435653064,0.32852159571875034
27001,0.02344155844155844,0.8711084573103257
27002,0.018045696993065415,0.21803468524971992
27003,0.006382978723404255,0.009820141242026351
27004,0.04497750056960583,0.048154602371415466
27005,0.23676355797232262,0.8953326451732784
27006,0.8718162859938324,0.9340828118441108
27007,0.013394524682318637,0.01834638690438591
27008,0.041977899333325755,0.031174363549128847
27009,0.05874916115425175,0.2727997739975879
27010,0.029724092630027683,0.11820795618155433
27011,0.026497113997113998,0.08571009129608441
27012,0.17291125874433544,0.5775121624838859
27013,0.12316240659263915,0.48708624708555187
27014,0.01945262339999182,0.30575642793425456
27015,0.018055555555555554,0.03739100691532832
27016,0.04838465667124203,0.3287466895701735
27017,0.5427991792380282,0.9173799429291398
27018,0.023817659881489667,0.20601663495364816
27019,0.9808774530256998,0.9754520180284187
27020,0.1544281954159113,0.20815858576233964
27021,0.19854151084517574,0.6939462510858765
27022,0.05523619950053982,0.16202857792116881
27023,0.04838465667124203,0.10658126658831993
27024,0.048306962435653064,0.308627107409684
27025,0.14832654113636204,0.06852880408015158
27026,0.04838465667124203,0.3866076057883306
27027,0.04590917758823938,0.8636680067492895
27028,0.3899949941748273,0.920444459058172
27029,0.12328811369509043,0.4327750645458077
27030,0.15716547716547716,0.14521708654944138
27031,0.2251855078451567,0.9065490823623819
27032,0.10872684362286211,0.5994126587421055
27033,0.3215394924817631,0.8106814347504863
27034,0.01408225302962145,0.6973886199389085
27035,0.09625163429545773,0.27793059311084134
27036,0.23182517008537493,0.8197564547249522
27037,0.5769333413238337,0.9185440079991347
27038,0.01408225302962145,0.007494559846677513
27039,0.2862852314111,0.934643618784578
27040,0.0828124686477918,0.13120028959340443
27041,0.03223216204599183,0.634414157756589
27042,0.028246826982136132,0.6874931876473
27043,0.19987531799987843,0.7162875045477355
27044,0.03784018759018759,0.03857030330219681
27045,0.04737301587301587,0.6158619829118004
27046,0.07324481074481073,0.10925541958793802
27047,0.30799080028494447,0.311326316212325
27048,0.05275322619490216,0.48608518846134946
27049,0.17976672134135227,0.7545411356511016
27050,0.05664935109070703,0.5906906641481409
27051,0.04094026733500418,0.026486494248564186
27052,0.048306962435653064,0.08735682587943044
27053,0.9959582686501485,0.9856828864814702
27054,0.01694453278510509,0.03230164215412016
27055,0.02624165675043818,0.9008577754727447
27056,0.08187045000983781,0.08602013475047342
27057,0.019478114478114476,0.017411847781101313
27058,0.9854901465966968,0.965160247279084
27059,0.05698480708726611,0.15383933747082948
27060,0.036191859796356876,0.3477005236756013
27061,0.05698480708726611,0.5334892246583276
27062,0.0412993866780773,0.5392615119657942
27063,0.02234039423359812,0.43005271768215464
27064,0.08360040590570499,0.5315463917032004
27065,0.09134199134199135,0.4700217833512227
27066,0.03821628903011882,0.6001155112891743
27067,0.33901723038713266,0.8238932442193685
27068,0.544884026394532,0.9390170834738072
27069,0.6975087223799973,0.9581721017246101
27070,0.013534958289176923,0.037820954730720606
27071,0.07617736717680726,0.022907790413157835
27072,0.10983086680761098,0.7487047798736284
27073,0.03089834213365128,0.9127786593692176
27074,0.05874916115425175,0.2618807283354604
27075,0.25792395921047984,0.7300039330738084
27076,0.9469530188637899,0.8515225760268417
27077,0.02344155844155844,0.10284799729090495
27078,0.06017626492379987,0.8047570788922449
27079,0.05614901073822768,0.8862796285573976
27080,0.12316240659263915,0.15755936169879678
27081,0.037762493354598616,0.892281584614808
27082,0.10872684362286211,0.32933148489181086
27083,0.1140745664439079,0.3314490337232773
27084,0.9794568793189148,0.7113979232773608
27085,0.01694453278510509,0.022355456803657702
27086,0.025091217018745848,0.04311010069977907
27087,0.05874916115425175,0.137304870395976
27088,0.20909599206812407,0.7731095718473693
27089,0.14744512612917707,0.1409975258926115
27090,0.28252564126553825,0.7201643919304701
27091,0.3719769698720127,0.47008008874520196
27092,0.08824162177981318,0.15483267727531497
27093,0.13567278082742001,0.23914800674397596
27094,0.00983125458547322,0.04523152692697921
27095,0.05438059163059163,0.5765932454820629
27096,0.07775149373488761,0.18452112919904803
27097,0.21039369440918848,0.685156982749797
27098,0.5021885246251431,0.9188621563678749
27099,0.19682738713094322,0.5662221475294605
27100,0.05014901073822768,0.7906704862557683
27101,0.05954532883933973,0.6100626150753566
27102,0.08700078904746744,0.8953881216836093
27103,0.010431561719355673,0.05193814804775052
27104,0.2522658116004934,0.5579208624995335
27105,0.018045696993065415,0.3838375121049242
27106,0.8424715726351065,0.9553372239027713
27107,0.3010292660033421,0.8099284039110308
27108,0.057094268181224705,0.044566301095890305
27109,0.12179520532688556,0.09624573649932229
27110,0.02859016607411986,0.3440392918643828
27111,0.06214494569757727,0.40557990212401973
27112,0.2632809916026539,0.6860979868721641
27113,0.11301389909880477,0.1138520888299162
27114,0.027489001866159535,0.05750390523071671
27115,0.23819456004279743,0.8942926395665991
27116,0.07957775031856971,0.9472921494029493
27117,0.01694453278510509,0.043720223323275575
27118,0.04883322126454347,0.5013970178745499
27119,0.05438465667124204,0.13449299605285225
27120,0.10262518934331286,0.9757510710131884
27121,0.02564739071530243,0.8778157099869247
27122,0.0190532296194616,0.19666934369691705
27123,0.07296836756823744,0.13209213473580786
27124,0.01974095796676442,0.051306822011254485
27125,0.009345941686367218,0.0313314851922743
27126,0.1884090274056057,0.15144677867999273
27127,0.03998196248196248,0.07092038080055221
27128,0.12699836823791308,0.5425367279885114
27129,0.18852911341042805,0.5994160456782037
27130,0.05438059163059163,0.06784376450678581
27131,0.11043101684512038,0.07482484052203996
27132,0.1897806301488112,0.925420615567824
27133,0.07431508227058777,0.5529248785637906
27134,0.7444348065827757,0.9856828864814702
27135,0.05749435523153643,0.5022610036051216
27136,0.08700078904746744,0.5332195130244947
27137,0.0603232877123321,0.14831956697856055
27138,0.09119496855345913,0.5560746478440579
27139,0.02619238122670617,0.07649266253903438
27140,1.0,0.9823845899972368
27141,0.33298354743538994,0.8541921783897477
27142,0.03464379823075475,0.14012188996003305
27143,0.26126278322896174,0.4842568542568543
27144,0.03048707846723887,0.030975712223128078
27145,0.3472745239018182,0.7369504985426178
27146,0.0960890891861041,0.9376659288071563
27147,0.028246826982136132,0.29610065620329734
27148,0.05098887212791651,0.06578910937872959
27149,0.16547824570057085,0.08417884822112545
27150,0.183326934302469,0.9784332930252241
27151,0.2366197715590809,0.9002536229454092
27152,0.031999506341611604,0.12362868039668913
27153,0.20900335982425533,0.8852662802835722
27154,0.5476035636375978,0.8867248397723488
27155,0.17578391062994841,0.7833561088026525
27156,0.010296513522319974,0.2472829263228455
27157,0.01408225302962145,0.5438098790898067
27158,0.029724092630027683,0.25435488961205766
27159,0.04838465667124203,0.1262671970818287
27160,0.08717068989594016,0.11366543350644218
27161,0.2670181912617069,0.6975452921662989
27162,0.05014901073822768,0.9188621563678749
27163,0.2632335496762026,0.5080824454634723
27164,0.1097051597051597,0.0849152595933532
27165,0.46601028922768056,0.7227260191865691
27166,0.09933052552175006,0.1499507112181419
27167,0.08717231296632386,0.5489834149428032
27168,0.06841707815047203,0.7313017997703508
27169,0.13758232518377286,0.30808966201824595
27170,0.372017043399124,0.9514567650370308
27171,0.027624798711755234,0.24145149882829822
27172,0.04240052968711505,0.9038074744459866
27173,0.16047051154229616,0.5258532739146398
27174,0.0313048381143308,0.04609464539485009
27175,0.028324521217725097,0.10991142562922582
27176,0.6034760624027781,0.9638617011047614
27177,0.9832955827843779,0.9799066927451461
27178,0.05430289739500266,0.2203334229838073
27179,0.05874916115425175,0.18668839532614118
27180,0.134548335397392,0.31242858095088666
27181,0.024991909385113267,0.9091833780436437
27182,0.2018332943316726,0.8076842142420644
27183,0.016256804437802273,0.5903585111658242
27184,0.05275322619490216,0.3496397245163897
27185,0.1258905954726388,0.7911163035683251
27186,0.13640906645143933,0.8117283358635019
27187,0.05698480708726611,0.09639398233599279
27188,0.08513476573178066,0.4730119602612651
27189,0.1293897679746397,0.6675629832440586
27190,0.19987531799987843,0.8674127699447066
27191,0.15060703560703562,0.9219321841375627
27192,0.1408866845707355,0.8785231747113675
27193,0.0034482758620689655,0.0826503952743027
27194,0.13100106365570283,0.5190880579424823
27195,0.02344155844155844,0.08590676480030855
27196,0.06959445843071084,0.1692997814775115
27197,0.054833221264543465,0.7522792788009549
27198,0.27790789268268334,0.978068452795795
27199,0.06378097477235409,0.18741824696839923
27200,0.09625163429545773,0.5242403201601147
27201,0.19110638399614696,0.8995400457465447
27202,0.05321637426900585,0.08187123485633559
27203,0.02234039423359812,0.06244713134552029
27204,0.056144945697577275,0.06563893961506374
27205,0.04838465667124203,0.022045443937638864
27206,0.09694694609001357,0.2368998776508958
27207,0.02859016607411986,0.02183379507223176
27208,0.7225880480188351,0.7542054476977095
27209,0.044164883754100694,0.059962338097447644
27210,0.07311539035676966,0.21799457099610034
27211,0.043095918198377214,0.23032598866185686
27212,0.19205335742153845,0.9393613464878822
27213,0.22212955230180675,0.5316165023536492
27214,0.03580178686561665,0.04241296863594437
27215,0.10783523731810145,0.7653364108843939
27216,0.1199591792402451,0.9427972565598225
27217,0.057703280536765114,0.19213099299844663
27218,0.6201148595176765,0.963336597713744
27219,0.3804603597558572,0.7693517423699067
27220,0.2121295507122854,0.41567810971797936
27221,0.0412993866780773,0.7121873437616582
27222,0.10781073618777726,0.5217486743789952
27223,0.0216526658862953,0.7918568291884087
27224,0.0885174045982905,0.6660452089849775
27225,0.1979697518551635,0.18421790825799167
27226,0.02344155844155844,0.2445269564279271
27227,0.1527421411335706,0.2855374416701353
27228,0.5533711627455109,0.9225070167355092
27229,0.35191481510708644,0.9179266203383015
27230,0.1544281954159113,0.977067864906318
27231,0.20912466997637963,0.9475817450743144
27232,0.07749858897635081,0.6266596584481307
27233,0.18549491745261823,0.24806480540067355
27234,0.045456085242670606,0.03698362475102712
27235,0.979038533693471,0.9945403642787838
27236,0.05614901073822768,0.9631814289959179
27237,0.47323960837410955,0.8378047861352005
27238,0.28025408675865926,0.8045295878196834
27239,0.15559262478553817,0.09304679739481642
27240,0.05438465667124204,0.4096024531024531
27241,0.07268818598219687,0.11876725250155336
27242,0.07747211497211497,0.5625528859820252
27243,0.04838465667124203,0.07576745647484422
27244,0.028246826982136132,0.047815983052720244
27245,0.03886899029877955,0.168831134648482
27246,0.8645083172961681,0.9720107750581832
27247,0.1445425745008786,0.9638617011047614
27248,0.19332905502196843,0.7880800219580966
27249,0.05438059163059163,0.5019949965984225
27250,0.09492779765304793,0.18377699601924216
27251,0.05874916115425175,0.31331459080474133
27252,0.12275249722530521,0.5275774776528598
27253,0.01408225302962145,0.9079905034898303
27254,0.9875954097545916,0.9869649377635215
27255,0.12477370227370228,0.2286505807364489
27256,0.7436151741328944,0.9840699832556637
27257,0.19510561179852517,0.4928670345034426
27258,0.19782612214531659,0.7622007720317489
27259,0.24569151825362695,0.8983030729098391
27260,0.08377192982456141,0.5533189390290497
27261,0.1429675080098809,0.8050216521279646
27262,0.08851902766867417,0.49842731657677614
27263,0.048306962435653064,0.037928614809715606
27264,0.029560278902384163,0.0815206344165498
27265,0.0398924602711509,0.297104537583441
27266,0.05275322619490216,0.3157432004210271
27267,0.11413484641859861,0.4426255317520046
27268,0.01408225302962145,0.025294568033066123
27269,0.9615476005306689,0.5291977256706318
27270,0.019920376526872872,0.04941962450930289
27271,0.020117059406695646,0.14064482766107433
27272,0.006411238825031929,0.3651349431841569
27273,0.018045696993065415,0.10657024582787174
27274,0.1392753888896724,0.46847868534163534
27275,0.18243506826814496,0.3311752991864592
27276,0.016996611669786544,0.10905288762119325
27277,0.017320634225036317,0.9462014870236748
27278,0.04883322126454347,0.13908828589077193
27279,0.07020431027739818,0.1832142725277803
27280,0.1420288922218056,0.1468079995900988
27281,0.05698480708726611,0.14519893633236175
27282,0.09377831470854726,0.9366234753012683
27283,0.03784018759018759,0.15971657007743695
27284,0.09625163429545773,0.3216027745568426
27285,0.0173579686457626,0.4022604979000328
27286,0.04838465667124203,0.09957571907034075
27287,0.12699836823791308,0.5704285885862088
27288,0.7389815164829756,0.815294724137552
27289,0.13167008540963027,0.5387576137283483
27290,0.03886899029877955,0.032031166605314576
27291,0.2841341835852874,0.931269924988562
27292,0.05698480708726611,0.7282686597928024
27293,0.03468141603387505,0.9608082659902577
27294,0.02859016607411986,0.024598517425773264
27295,0.2070611267123632,0.9287668130326997
27296,0.08374742869423721,0.8224869351243009
27297,0.05438059163059163,0.823170301545573
27298,0.04838465667124203,0.23817992142537614
27299,0.19548920968212308,0.7570211056570677
27300,0.0173579686457626,0.8713230596356356
27301,0.010974989922358343,0.01286291077219497
27302,0.18990156471903855,0.7353328086613077
27303,0.0603232877123321,0.1198821487567198
27304,0.02344155844155844,0.7839202532190802
27305,0.013481945895739,0.0014084507042253522
27306,0.20883561629671438,0.6032256906528801
27307,0.9737825108461525,0.9561017095325491
27308,0.16394729681547787,0.14557960539676612
27309,0.6961267945602142,0.9803845899972368
27310,0.018045696993065415,0.10940068004931643
27311,0.05698480708726611,0.11901349419387294
27312,0.1445425745008786,0.5083351248253762
27313,0.040002744839701364,0.04941962450930289
27314,0.05430289739500266,0.024598517425773264
27315,0.048306962435653064,0.13476077644140952
27316,0.15891980414212928,0.6770947531842515
27317,0.08104811458080616,0.04656248165216002
27318,0.05438059163059163,0.08405290759484665
27319,0.1915917236884979,0.8972003315888438
27320,0.16547824570057085,0.8306832857759965
27321,0.04049170274170274,0.660888684048388
27322,0.1903289486263587,0.16112933382809366
27323,0.04049170274170274,0.36197823587241473
27324,0.11462943889425944,0.6331707624126272
27325,0.9204345314472336,0.9631814289959179
27326,0.0487555270289545,0.6799149584320093
27327,0.17532227689690785,0.18057947724456064
27328,0.15209460471775066,0.5280068207021749
27329,0.1473341383378341,0.29687374933438737
27330,0.0034482758620689655,0.6101906380336374
27331,0.060829156223893066,0.12617169041179102
27332,0.04597015450673987,0.9225958329112818
27333,0.7720427937946402,0.8532697136872773
27334,0.05098887212791651,0.019749895676315733
27335,0.1408866845707355,0.08127525098431694
27336,0.06083375482233,0.11845513409880722
27337,0.22919664271075177,0.943740664179364
27338,0.16880084134321421,0.5368885787068585
27339,0.07781339625158408,0.1283230765551286
27340,0.0034482758620689655,0.08989267438858083
27341,0.17727644794338127,0.7190719411523814
27342,0.07018143221745768,0.6471218363578621
27343,0.06378097477235409,0.05800913462907538
27344,0.25378351424913936,0.552407282228842
27345,0.02859016607411986,0.18611130365661602
27346,0.24183902464973972,0.9496223787771253
27347,0.8509256172930952,0.9668246640677245
27348,0.032029900882359894,0.20159655724514539
27349,0.04257436996341434,0.10957202989937923
27350,0.029724092630027683,0.9310395276450822
27351,0.6650830037486026,0.9059332232151082
27352,0.05946763460375075,0.3297118815980252
27353,0.010518982932776037,0.06413199228449533
27354,0.12679122764028422,0.7744043076107319
27355,0.10113228097510799,0.15339328724526496
27356,0.1494889435635745,0.6426809973221576
27357,0.04838465667124203,0.40584336591823356
27358,0.22852973529488732,0.7968270558459428
27359,0.19675687927068816,0.7912458323966343
27360,0.12054639804639806,0.6840277921960058
27361,0.013394524682318637,0.9320950862379187
27362,0.22086730081877665,0.5392615119657942
27363,0.09627451235539826,0.09506786568186207
27364,0.04838465667124203,0.15284555675535716
27365,0.20183089628859713,0.6944222857655304
27366,0.12957112654787073,0.6535239790391822
27367,0.11701659451659452,0.4959978436823441
27368,0.04838465667124203,0.5863864785870722
27369,0.048306962435653064,0.02964438898540629
27370,0.014345096518271391,0.87786086051517
27371,0.15285312892491357,0.2756943364309866
27372,0.06554532883933972,0.15486564711741185
27373,0.9794488815971285,0.8529140105669027
